DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EE,2014,62,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EE,2015,66.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EE,2016,32.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EE,2017,16.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EE,2018,20.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EE,2019,14.7,b
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2000,22.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2001,22.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2002,22.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2003,22.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2004,34.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2005,55.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2006,58.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2007,75,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2008,30.8,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2009,37.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2010,50.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2011,65.9,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2012,41.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2013,2.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2014,17.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2015,22,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2016,21.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2017,20.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2018,24.1,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EL,2019,24.5,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,1997,3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,1998,2.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,1999,22.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2000,23.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2003,37.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2004,43,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2005,43.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2006,49.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2007,61,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2008,58.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2009,56,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2010,55.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2011,53.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2012,57.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2013,64.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2014,64.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2015,65.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2016,67.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2017,67.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2018,67,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,ES,2019,66.9,be
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2005,34.2,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2006,34.9,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2007,37.8,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2008,34.4,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2009,33.6,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2010,35.3,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2011,36.6,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2012,37.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2013,35.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2014,39.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2015,41.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2016,40.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2017,41.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2018,34.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU27_2020,2019,31.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2005,36.5,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2006,38.4,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2007,41.3,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2008,38.3,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2009,37.6,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2010,38.8,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2011,38.4,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2012,38.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2013,35.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2014,38.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2015,40.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2016,39.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2017,40.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,EU28,2018,34.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2003,6.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2004,7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2005,5.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2006,7.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2007,9.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2008,21.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2009,20.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2010,17.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2011,17.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2012,16.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2013,15,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2014,12.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2015,12.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2016,14.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2017,14.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2018,24.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FI,2019,27.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,1997,17.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,1998,18,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,1999,18.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2000,18.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2001,19.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2002,19.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2003,19.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2004,20.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2005,20.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2006,20.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2007,20.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2008,18.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2009,12.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2010,19.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2011,25.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2012,28.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2013,28.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2014,28.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2015,31.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2016,29.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2017,30.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2018,55.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,FR,2019,35.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HR,2012,0.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HR,2013,1.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HR,2014,0.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HR,2015,3.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HR,2016,3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HR,2017,2.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HR,2018,3.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HR,2019,2.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2005,18.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2006,20.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2007,19.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2008,22.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2009,23.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2010,34.2,e
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2011,34.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2012,18.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2013,7.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2014,18.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2015,19.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2016,20.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2017,24.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2018,23,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,HU,2019,24.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2003,97.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2004,97.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2005,77,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2006,77.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2007,75.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2008,76.7,s
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2009,79.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2010,83.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2011,92.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2012,82.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2013,81.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2014,84.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2015,85.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2016,75,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2017,74.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2018,64.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IE,2019,64.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2010,28.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2011,61.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2012,48.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2013,62.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2014,38.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2015,60.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2016,62.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2017,22.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2018,36.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IS,2019,16.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,1997,38.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,1998,42.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,1999,37.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2000,35,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2001,53,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2002,59.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2003,60,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2004,57.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2005,50.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2006,53.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2007,53.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2008,53.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2009,57.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2010,58.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2011,55.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2012,54.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2013,55.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2014,59,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2015,60.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2016,60,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2017,60.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2018,61.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,IT,2019,62.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2006,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2007,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2008,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2009,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2010,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2011,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2012,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2013,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2014,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2015,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2016,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2017,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2018,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LI,2019,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2004,1.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2005,1.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2006,18.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2007,32.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2008,43.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2009,39,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2010,46.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2011,47.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2012,48.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2013,20.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2014,27.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2015,24.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2016,48.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2017,32.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2018,23.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LT,2019,26.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2003,37.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2004,35.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2005,52.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2006,31.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2007,31.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2008,19.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2009,14.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2010,32.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2011,34.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2012,23.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2013,51,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2014,34.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2015,39,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2016,34.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2017,25,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2018,31.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LU,2019,28.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2004,73.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2005,58.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2006,43.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2007,24.2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2008,28.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2009,22.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2010,29.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2011,35.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2012,36.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2013,36.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2014,31.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2015,35.1,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2016,39.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2017,38,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2018,27.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,LV,2019,52.3,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2004,10.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2005,8.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2006,12.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2007,3.9,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2008,0.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2009,2,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2010,2.7,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2011,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2012,0.8,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2013,1.5,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2014,6.6,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2015,3.4,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2016,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2017,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2018,0,
ESTAT:ENV_WASPACR(1.0),25/03/22 11:00:00,A,W150103,RT,MT,2019,0,
